wavelength,beta_logreg_raw,beta_svm_raw,abs_beta_logreg_raw,abs_beta_svm_raw
676.0,-0.04334196711874196,-0.050422225699671766,0.04334196711874196,0.050422225699671766
678.0,-0.04843706897621638,-0.06552031863242423,0.04843706897621638,0.06552031863242423
680.0,-0.04793801002349751,-0.06981630734777994,0.04793801002349751,0.06981630734777994
682.0,-0.041759760091790235,-0.06358585736548508,0.041759760091790235,0.06358585736548508
684.0,-0.03417766688004133,-0.05505805610699294,0.03417766688004133,0.05505805610699294
686.0,-0.03091714923760496,-0.05401641948526763,0.03091714923760496,0.05401641948526763
688.0,-0.03484574973773312,-0.06381746609497012,0.03484574973773312,0.06381746609497012
690.0,-0.04362678714156895,-0.07814857716638514,0.04362678714156895,0.07814857716638514
692.0,-0.051129539319110434,-0.08517631927917692,0.051129539319110434,0.08517631927917692
694.0,-0.051413483308144096,-0.07574072074362523,0.051413483308144096,0.07574072074362523
696.0,-0.04212963353498836,-0.04911959614178919,0.04212963353498836,0.04911959614178919
698.0,-0.025689131956627906,-0.013735944835444082,0.025689131956627906,0.013735944835444082
700.0,-0.008221339466980468,0.01678699887823615,0.008221339466980468,0.01678699887823615
702.0,0.0037767626395366623,0.03131693986267571,0.0037767626395366623,0.03131693986267571
704.0,0.007070417449916622,0.027467101383685445,0.007070417449916622,0.027467101383685445
706.0,0.0028910723083565206,0.011820013400732713,0.0028910723083565206,0.011820013400732713
708.0,-0.004684661684398286,-0.0052953326242962855,0.004684661684398286,0.0052953326242962855
710.0,-0.011850781520991956,-0.016736214674626344,0.011850781520991956,0.016736214674626344
712.0,-0.017342844918479285,-0.022239558282598722,0.017342844918479285,0.022239558282598722
714.0,-0.02257302319206043,-0.027232513383518685,0.02257302319206043,0.027232513383518685
716.0,-0.02996951414483635,-0.03823262455691744,0.02996951414483635,0.03823262455691744
718.0,-0.040472139231520196,-0.05732379234134396,0.040472139231520196,0.05732379234134396
720.0,-0.051786948638886006,-0.07933716526027998,0.051786948638886006,0.07933716526027998
722.0,-0.05884393375484598,-0.09397173853139158,0.05884393375484598,0.09397173853139158
724.0,-0.05647401995803993,-0.09180013894145699,0.05647401995803993,0.09180013894145699
726.0,-0.042409748075564094,-0.06990744669857088,0.042409748075564094,0.06990744669857088
728.0,-0.018845803501326332,-0.033809288031054804,0.018845803501326332,0.033809288031054804
730.0,0.007609624330840987,0.004147990052219704,0.007609624330840987,0.004147990052219704
732.0,0.02794866867044065,0.029574386125595663,0.02794866867044065,0.029574386125595663
734.0,0.03462840396985907,0.032781098561631444,0.03462840396985907,0.032781098561631444
736.0,0.025106121372150632,0.013455760250273334,0.025106121372150632,0.013455760250273334
738.0,0.0031153806661217737,-0.01939523294393225,0.0031153806661217737,0.01939523294393225
740.0,-0.02295245568989239,-0.05207139598383631,0.02295245568989239,0.05207139598383631
742.0,-0.043810775070092706,-0.07274962134516957,0.043810775070092706,0.07274962134516957
744.0,-0.05273750257082611,-0.07589111050781187,0.05273750257082611,0.07589111050781187
746.0,-0.04751297451735822,-0.06330537529775804,0.04751297451735822,0.06330537529775804
748.0,-0.03105881221920326,-0.042689703900858515,0.03105881221920326,0.042689703900858515
750.0,-0.010064956686137693,-0.023621120674800666,0.010064956686137693,0.023621120674800666
752.0,0.008222196277211678,-0.0126868782870476,0.008222196277211678,0.0126868782870476
754.0,0.018965515471098312,-0.010863731211408406,0.018965515471098312,0.010863731211408406
756.0,0.021179205289150904,-0.014116927592233408,0.021179205289150904,0.014116927592233408
758.0,0.017421517982948418,-0.016342210719155773,0.017421517982948418,0.016342210719155773
760.0,0.011977962420821645,-0.012855104984930277,0.011977962420821645,0.012855104984930277
762.0,0.008720730623384597,-0.0026282614161071563,0.008720730623384597,0.0026282614161071563
764.0,0.0096220269806406,0.011239601133252796,0.0096220269806406,0.011239601133252796
766.0,0.01416683112652425,0.022962149246944445,0.01416683112652425,0.022962149246944445
768.0,0.019900243800575486,0.027142640899812137,0.019900243800575486,0.027142640899812137
770.0,0.023921190027771575,0.021726891141775943,0.023921190027771575,0.021726891141775943
772.0,0.024435521121201852,0.009096356942921904,0.024435521121201852,0.009096356942921904
774.0,0.02162953165923571,-0.005000884444768831,0.02162953165923571,0.005000884444768831
776.0,0.017493030513256624,-0.014138706395344161,0.017493030513256624,0.014138706395344161
778.0,0.01471072664872615,-0.014075564317042181,0.01471072664872615,0.014075564317042181
780.0,0.015348166681884878,-0.004348905172387149,0.015348166681884878,0.004348905172387149
782.0,0.019896202631106606,0.011513097702258333,0.019896202631106606,0.011513097702258333
784.0,0.0268947460132101,0.02706039788757374,0.0268947460132101,0.02706039788757374
786.0,0.0333958735300241,0.035399555529554295,0.0333958735300241,0.035399555529554295
788.0,0.03617825238089274,0.03211013301766568,0.03617825238089274,0.03211013301766568
790.0,0.03314155119878477,0.017098274541497302,0.03314155119878477,0.017098274541497302
792.0,0.024337992298079928,-0.005285446178401736,0.024337992298079928,0.005285446178401736
794.0,0.012134106624964185,-0.027995195558026095,0.012134106624964185,0.027995195558026095
796.0,0.00026820631225027175,-0.04419067590639466,0.00026820631225027175,0.04419067590639466
798.0,-0.007550037766737518,-0.04953568842984112,0.007550037766737518,0.04953568842984112
800.0,-0.008758202545259955,-0.04314054253519061,0.008758202545259955,0.04314054253519061
802.0,-0.0027217320989242817,-0.02763733045249596,0.0027217320989242817,0.02763733045249596
804.0,0.008895930117707597,-0.008421799049736455,0.008895930117707597,0.008421799049736455
806.0,0.02259690231171415,0.008236207446509795,0.02259690231171415,0.008236207446509795
808.0,0.034286035454927775,0.017476326357868385,0.034286035454927775,0.017476326357868385
810.0,0.04064895669467277,0.01736471355819503,0.04064895669467277,0.01736471355819503
812.0,0.040246178616569005,0.009284259059916361,0.040246178616569005,0.009284259059916361
814.0,0.03402095808245559,-0.002794701113652075,0.03402095808245559,0.002794701113652075
816.0,0.024906970270110088,-0.01392364926639045,0.024906970270110088,0.01392364926639045
818.0,0.016740193848491243,-0.019879572083259026,0.016740193848491243,0.019879572083259026
820.0,0.013074639410483577,-0.018299455181490135,0.013074639410483577,0.018299455181490135
822.0,0.01616989311739297,-0.009228264167413257,0.01616989311739297,0.009228264167413257
824.0,0.026221715898892044,0.004894542195403169,0.026221715898892044,0.004894542195403169
826.0,0.04115854672551787,0.020023787036988417,0.04115854672551787,0.020023787036988417
828.0,0.05720919619684386,0.03185602747947647,0.05720919619684386,0.03185602747947647
830.0,0.06998031662596135,0.03711588533540237,0.06998031662596135,0.03711588533540237
832.0,0.07571593326601062,0.034402881710210324,0.07571593326601062,0.034402881710210324
834.0,0.07247936630762443,0.024481871131940378,0.07247936630762443,0.024481871131940378
836.0,0.060729728515218864,0.009850713925776439,0.060729728515218864,0.009850713925776439
838.0,0.04297874441403612,-0.006221935285004459,0.04297874441403612,0.006221935285004459
840.0,0.022962853168367017,-0.020591586899498582,0.022962853168367017,0.020591586899498582
842.0,0.00486686978782151,-0.03077411183688778,0.00486686978782151,0.03077411183688778
844.0,-0.007436085748610922,-0.03529797231346078,0.007436085748610922,0.03529797231346078
846.0,-0.011316366012938285,-0.03398139808043779,0.011316366012938285,0.03398139808043779
848.0,-0.006168977237779538,-0.027895379380113664,0.006168977237779538,0.027895379380113664
850.0,0.006447317098992456,-0.01891069587371344,0.006447317098992456,0.01891069587371344
852.0,0.023307465317181586,-0.009086548493096366,0.023307465317181586,0.009086548493096366
854.0,0.040349325621593164,-0.00019924146051621008,0.040349325621593164,0.00019924146051621008
856.0,0.053728327415062074,0.006577440176459343,0.053728327415062074,0.006577440176459343
858.0,0.06088855636035401,0.010841390001382055,0.06088855636035401,0.010841390001382055
860.0,0.061137239938833035,0.012901435697141722,0.061137239938833035,0.012901435697141722
862.0,0.05551610342729716,0.013519544686910039,0.05551610342729716,0.013519544686910039
864.0,0.04630937434916303,0.013620092983732436,0.04630937434916303,0.013620092983732436
866.0,0.036513288976383194,0.014078919623424144,0.036513288976383194,0.014078919623424144
868.0,0.029222479599416273,0.015585000557821764,0.029222479599416273,0.015585000557821764
870.0,0.026878304598868762,0.018554626713723505,0.026878304598868762,0.018554626713723505
872.0,0.03061653990606717,0.023081444257281272,0.03061653990606717,0.023081444257281272
874.0,0.04001230200353551,0.028936070837039755,0.04001230200353551,0.028936070837039755
876.0,0.053227727555083926,0.03558638733502974,0.053227727555083926,0.03558638733502974
878.0,0.06747036924891214,0.042255189289641816,0.06747036924891214,0.042255189289641816
880.0,0.07971648684061479,0.04805344865813836,0.07971648684061479,0.04805344865813836
882.0,0.08750432544901776,0.05215043674543066,0.08750432544901776,0.05215043674543066
884.0,0.08943928553403019,0.05388468029294849,0.08943928553403019,0.05388468029294849
886.0,0.08526904697499295,0.052777794942097576,0.08526904697499295,0.052777794942097576
888.0,0.0757683883523929,0.04857231365414843,0.0757683883523929,0.04857231365414843
890.0,0.0626238358211059,0.041356918537630606,0.0626238358211059,0.041356918537630606
892.0,0.048253560866338537,0.03173615349176309,0.048253560866338537,0.03173615349176309
894.0,0.03537295838855532,0.020858299387437565,0.03537295838855532,0.020858299387437565
896.0,0.026359846944077166,0.010231777735904135,0.026359846944077166,0.010231777735904135
898.0,0.022712990709299722,0.0014178737524427481,0.022712990709299722,0.0014178737524427481
900.0,0.024802187479471643,-0.0042439037654903086,0.024802187479471643,0.0042439037654903086
902.0,0.03188006090037001,-0.005868589606392666,0.03188006090037001,0.005868589606392666
904.0,0.042318522217548,-0.0032048867829666395,0.042318522217548,0.0032048867829666395
906.0,0.05404677650214967,0.003293653386493326,0.05404677650214967,0.003293653386493326
908.0,0.06506763003059754,0.012586776827987317,0.06506763003059754,0.012586776827987317
910.0,0.07383781880603427,0.023291458297402864,0.07383781880603427,0.023291458297402864
912.0,0.07942521690255945,0.033919637746929285,0.07942521690255945,0.033919637746929285
914.0,0.08155395182836724,0.04306028482375166,0.08155395182836724,0.04306028482375166
916.0,0.08064785707150958,0.0495975477859818,0.08064785707150958,0.0495975477859818
918.0,0.07783218970626746,0.052990959931083804,0.07783218970626746,0.052990959931083804
920.0,0.07472421185552668,0.05345689116241505,0.07472421185552668,0.05345689116241505
922.0,0.07301828950382883,0.05192020065259201,0.07301828950382883,0.05192020065259201
924.0,0.07402072960633206,0.04973080242516524,0.07402072960633206,0.04973080242516524
926.0,0.07831744658177761,0.04830734326785412,0.07831744658177761,0.04830734326785412
928.0,0.08564598990220268,0.04882136615131671,0.08564598990220268,0.04882136615131671
930.0,0.09500420900147213,0.0519548739282559,0.09500420900147213,0.0519548739282559
932.0,0.10498209267553824,0.05776851204472837,0.10498209267553824,0.05776851204472837
934.0,0.11415994029254983,0.06573960739625553,0.11415994029254983,0.06573960739625553
936.0,0.1213300723483749,0.0748867146648413,0.1213300723483749,0.0748867146648413
938.0,0.1255014791300038,0.08389232633985935,0.1255014791300038,0.08389232633985935
940.0,0.12585706575272565,0.09118828167251801,0.12585706575272565,0.09118828167251801
942.0,0.1218783041937524,0.09513636577741157,0.1218783041937524,0.09513636577741157
944.0,0.11368993961105345,0.09444420522222279,0.11368993961105345,0.09444420522222279
946.0,0.10238875868535312,0.08872997626097022,0.10238875868535312,0.08872997626097022
948.0,0.08996567407141107,0.078834356223777,0.08996567407141107,0.078834356223777
950.0,0.07875494724053674,0.06659451652691951,0.07875494724053674,0.06659451652691951
952.0,0.07078716169066288,0.05428072376588321,0.07078716169066288,0.05428072376588321
954.0,0.06739096635178149,0.044112296946142195,0.06739096635178149,0.044112296946142195
956.0,0.06903891733542152,0.03795771145838592,0.06903891733542152,0.03795771145838592
958.0,0.07530673465214058,0.03702551702887495,0.07530673465214058,0.03702551702887495
960.0,0.08503418315392969,0.04158143419806448,0.08503418315392969,0.04158143419806448
962.0,0.09672224565754717,0.05090496773164923,0.09672224565754717,0.05090496773164923
964.0,0.1089504586456337,0.0635860185977596,0.1089504586456337,0.0635860185977596
966.0,0.12053066971463128,0.07788089369166452,0.12053066971463128,0.07788089369166452
968.0,0.13038797641496064,0.09186964212911371,0.13038797641496064,0.09186964212911371
970.0,0.13738229692246728,0.10342393934044915,0.13738229692246728,0.10342393934044915
972.0,0.14037256098696518,0.1103239736937871,0.14037256098696518,0.1103239736937871
974.0,0.13867187985490456,0.110799839874619,0.13867187985490456,0.110799839874619
976.0,0.13270239581027457,0.10441836763865106,0.13270239581027457,0.10441836763865106
978.0,0.1241911085947519,0.09253558305199211,0.1241911085947519,0.09253558305199211
980.0,0.11557953139196359,0.07782425607758031,0.11557953139196359,0.07782425607758031
982.0,0.10913013891452387,0.06331693880466492,0.10913013891452387,0.06331693880466492
984.0,0.10633863142023092,0.051778351812739265,0.10633863142023092,0.051778351812739265
986.0,0.10767716738570612,0.045433631049178774,0.10767716738570612,0.045433631049178774
988.0,0.11252027549725878,0.04565121955784399,0.11252027549725878,0.04565121955784399
990.0,0.11938646256939232,0.05238409814472579,0.11938646256939232,0.05238409814472579
992.0,0.12665454686971367,0.0640155999317186,0.12665454686971367,0.0640155999317186
994.0,0.13320384218761797,0.07797770390039258,0.13320384218761797,0.07797770390039258
996.0,0.13840910608800897,0.09159648457641029,0.13840910608800897,0.09159648457641029
998.0,0.14164214256276358,0.10230114535922835,0.14164214256276358,0.10230114535922835
1000.0,0.14177598158861962,0.10729355277765472,0.14177598158861962,0.10729355277765472
1002.0,0.13700335987978582,0.10334795187302609,0.13700335987978582,0.10334795187302609
1004.0,0.1254498311643069,0.08773180041731743,0.1254498311643069,0.08773180041731743
1006.0,0.10698986628324363,0.06074276839287305,0.10698986628324363,0.06074276839287305
1008.0,0.08494627877493305,0.027802653560226206,0.08494627877493305,0.027802653560226206
1010.0,0.06500253295372918,-0.002385379262462721,0.06500253295372918,0.002385379262462721
1012.0,0.052379661018005806,-0.021594522698355538,0.052379661018005806,0.021594522698355538
1014.0,0.050907833797487825,-0.022742989686296428,0.050907833797487825,0.022742989686296428
1016.0,0.06402968986021869,0.002239820683903728,0.06402968986021869,0.002239820683903728
1018.0,0.09532420292857917,0.06378981564019277,0.09532420292857917,0.06378981564019277
1020.0,0.1459900626305403,0.17035681444121317,0.1459900626305403,0.17035681444121317
